clue_id,answer,difficulty,score,action,flags,old_clue_text,sanitized_clue_text
tr_kw_3619,KUMAŞ,medium,36,REMOVE_CANDIDATE,"CLUE_SPAM_LONG; OVERLY_LONG_CLUE; TOKEN_REPETITION","Pantalon ceket veya koltuk örtüsü fırfır ipek keten yada vb ipliği tığla vb endüstri tezhagında vs veya ev tezgahlarında iplik pamukların vs filan örülü yüzsü birleştirlipi dikilen vb teksti bezi metre giyim elbiselik malzeme falan fistanlık tekstil hammaddesi vb","Pantalon ceket veya koltuk örtüsü fırfır ipek keten yada vb ipliği tığla vb endüstri tezhagında vs veya ev tezgahlarında iplik pamukların vs filan örülü yüzsü birleştirlipi dikilen vb teksti bezi metre giyim elbiselik malzeme falan fistanlık tekstil hammaddesi vb"
tr_kw_3620,DEMİR,easy,36,REMOVE_CANDIDATE,"CLUE_SPAM_LONG; OVERLY_LONG_CLUE; TOKEN_REPETITION","Ağır paslanan falan sert inşatt beton direkler binen esnemeyen güçlü ray larda giden ağır metal sağlam dövülen madeni güçlü materyal sağlam ağır cevheri sarmal alaşımı civi vidanın hammeddsi ağır meteli falan çubuklar kılıç kalkan","Ağır paslanan falan sert inşatt beton direkler binen esnemeyen güçlü ray larda giden ağır metal sağlam dövülen madeni güçlü materyal sağlam ağır cevheri sarmal alaşımı civi vidanın hammeddsi ağır meteli falan çubuklar kılıç kalkan"
tr_kw_3621,ÇELİK,medium,51,REVIEW,"CLUE_SPAM_LONG; OVERLY_LONG_CLUE","Demire karbon eklentisi filan çok daha keskin falan paslanmaz özelliği kazan yeleği pıs vs vs jant çatal bıçağın vb araba vb kaliteli zırh köprünün vs madeni dayanıklısı ağır dayanabilen kırılmaz esmer alaşım bükülmez falan çelik zırh materyali kılıçç (5 harf falan )","Demire karbon eklentisi filan çok daha keskin falan paslanmaz özelliği kazan yeleği pıs vs vs jant çatal bıçağın vb araba vb kaliteli zırh köprünün vs madeni dayanıklısı ağır dayanabilen kırılmaz esmer alaşım bükülmez falan çelik zırh materyali kılıçç (5 harf falan )"
tr_kw_3622,ALTIN,easy,24,REMOVE_CANDIDATE,"CLUE_CONTAINS_ANSWER; CLUE_SPAM_LONG; OVERLY_LONG_CLUE; TOKEN_REPETITION","Kuyumcuların sarı vs göz alan gramlık ve tam falan yüzük çeyreği düğünde takısı çok değerli ons pahalı en vs filan paslanmaz 24 ayarlık sarı kraliçe maden altınlık para simyacı vb yaldız mücevher süs filan gram maden filan filan değerli maden altın takı","Kuyumcuların sarı vs göz alan gramlık ve tam falan yüzük çeyreği düğünde takısı çok değerli ons pahalı en vs filan paslanmaz 24 ayarlık sarı kraliçe maden altınlık para simyacı vb yaldız mücevher süs filan gram maden filan filan değerli maden altın takı"
tr_kw_3623,PAMUK,easy,51,REVIEW,"CLUE_SPAM_LONG; OVERLY_LONG_CLUE","Yastığın tarladan toplanan bembeyaz kozası pofuduk uçuşan bulutumsusu vs tarlası ipten atleti kazacı veya eczacı kan vs tamponda sarmal yumuşaçık bembeyaz filan çok esnek ter emen ipliki dokunabilen lif bitkisel kumaş ana vs malzemecilik filan","Yastığın tarladan toplanan bembeyaz kozası pofuduk uçuşan bulutumsusu vs tarlası ipten atleti kazacı veya eczacı kan vs tamponda sarmal yumuşaçık bembeyaz filan çok esnek ter emen ipliki dokunabilen lif bitkisel kumaş ana vs malzemecilik filan"
tr_kw_3624,YÜN,easy,24,REMOVE_CANDIDATE,"CLUE_CONTAINS_ANSWER; CLUE_SPAM_LONG; OVERLY_LONG_CLUE; TOKEN_REPETITION","Koyun teke keçi vs kıllarından tıraşlanan filan çırpılıp çorap vs kazak ve battaniye soğığa karşı yün falan kış aylarında filan elde falan iplenen ip sarmal kazak örülen tüğ ve dolgulu sarmal ve keçe filan yünü hayvan vs kıl tüy filanca tekstli hammadde tekstik ürünü filan","Koyun teke keçi vs kıllarından tıraşlanan filan çırpılıp çorap vs kazak ve battaniye soğığa karşı yün falan kış aylarında filan elde falan iplenen ip sarmal kazak örülen tüğ ve dolgulu sarmal ve keçe filan yünü hayvan vs kıl tüy filanca tekstli hammadde tekstik ürünü filan"
tr_kw_3625,İPEK,easy,51,REVIEW,"CLUE_SPAM_LONG; OVERLY_LONG_CLUE","Küçücük çok narin filan bir asya ağaç kurtçu böcenin çok kımati lüks gömleği vb yolu efsane asyanın örülen şalı ipi lüx tekstil böceğinin kozasından çıkarsdığı zarif ip filan tel tel parlak narin kıymatli paha bçşilmezi çok pahalı vs tel vs dokuma lüks yün kumaşı yumuşakvs","Küçücük çok narin filan bir asya ağaç kurtçu böcenin çok kımati lüks gömleği vb yolu efsane asyanın örülen şalı ipi lüx tekstil böceğinin kozasından çıkarsdığı zarif ip filan tel tel parlak narin kıymatli paha bçşilmezi çok pahalı vs tel vs dokuma lüks yün kumaşı yumuşakvs"
tr_kw_3626,KAĞIT,easy,36,REMOVE_CANDIDATE,"CLUE_SPAM_LONG; OVERLY_LONG_CLUE; TOKEN_REPETITION","Ağaç selulozun vs ezlerek vs hamurnun rulo sayfasına ders için çizim roman vs karton kese vb yqaprak gazetsinin filan kırtasiyeden ucuza ince beyaz pürüzsü ve yırtılabilir kolay kalemin mürekkebi yazma alan vs sayfa yaprak cildi filn defterin asıl rulosu a4 vb","Ağaç selulozun vs ezlerek vs hamurnun rulo sayfasına ders için çizim roman vs karton kese vb yqaprak gazetsinin filan kırtasiyeden ucuza ince beyaz pürüzsü ve yırtılabilir kolay kalemin mürekkebi yazma alan vs sayfa yaprak cildi filn defterin asıl rulosu a4 vb"
tr_kw_3627,PLASTİK,medium,36,REMOVE_CANDIDATE,"CLUE_SPAM_LONG; OVERLY_LONG_CLUE; TOKEN_REPETITION","Petrol filn fason oyuncak ucuza sanayi üretmeli doğada çok yüzyıl kalann zor eriyen pet şişe filan vs kanserojen kova leğen kap vs lastikli vb naylon vs kimya mddesi çöp falan ucuz fason sarmal pütür pürüzlü dayanıklı falan materal kalıp vb petrol türedi / plastk vs","Petrol filn fason oyuncak ucuza sanayi üretmeli doğada çok yüzyıl kalann zor eriyen pet şişe filan vs kanserojen kova leğen kap vs lastikli vb naylon vs kimya mddesi çöp falan ucuz fason sarmal pütür pürüzlü dayanıklı falan materal kalıp vb petrol türedi / plastk vs"
tr_kw_3628,NAYLON,medium,24,REMOVE_CANDIDATE,"CLUE_CONTAINS_ANSWER; CLUE_SPAM_LONG; OVERLY_LONG_CLUE; TOKEN_REPETITION","Plastik cinsi çanta ince vb şemsiye çok şeffaf filan yağmuru poşet torba ince yapay ucuaz filan eriyen veya iplik olarak giyside vs polimer ince muşamba poşet veya kumaş pazar torbalası sarsız poşet naylon vs yırtılır cırt elastan falan file plastik poşet","Plastik cinsi çanta ince vb şemsiye çok şeffaf filan yağmuru poşet torba ince yapay ucuaz filan eriyen veya iplik olarak giyside vs polimer ince muşamba poşet veya kumaş pazar torbalası sarsız poşet naylon vs yırtılır cırt elastan falan file plastik poşet"
tr_kw_3629,LASTİK,medium,51,REVIEW,"CLUE_SPAM_LONG; OVERLY_LONG_CLUE","Esnek çokça gerip uzayana sapan vs vb paça çorap vb veya teker araba kara tekerler kavuçuk da vs esneyen yaylan gerilen kauçuk vb teker yuvarlğı patlayan bilya jant dış araba eklentisi vs araba tekerine de bu ad esnek çorap sarmal elastik yay tel lastik don","Esnek çokça gerip uzayana sapan vs vb paça çorap vb veya teker araba kara tekerler kavuçuk da vs esneyen yaylan gerilen kauçuk vb teker yuvarlğı patlayan bilya jant dış araba eklentisi vs araba tekerine de bu ad esnek çorap sarmal elastik yay tel lastik don"
tr_kw_3630,KAUÇUK,hard,51,REVIEW,"CLUE_SPAM_LONG; OVERLY_LONG_CLUE","Ağacın sütünden plastğin silginin falan esnek hammaddsüi top filan teker lastk ana ayakkabı vs esnek hammadde doğal yaylı büküleli elastilk dayanıklı su geçir zorluk filan ayakkbı taban siyahı ve ağacın doğal esnek lastik hammaddr bükülmezlik zor vb bitkisel öz sütün lastiği / (6 hf)","Ağacın sütünden plastğin silginin falan esnek hammaddsüi top filan teker lastk ana ayakkabı vs esnek hammadde doğal yaylı büküleli elastilk dayanıklı su geçir zorluk filan ayakkbı taban siyahı ve ağacın doğal esnek lastik hammaddr bükülmezlik zor vb bitkisel öz sütün lastiği / (6 hf)"
tr_kw_3631,DERİ,easy,51,REVIEW,"CLUE_SPAM_LONG; OVERLY_LONG_CLUE","Beden cildi hayvanın sırtındaki soyulan ceket kemer vb tabakalan ayakkabı inək timsah vbb yüzülen lüxlük sarmal vs esmer veya gerçek hakiki cüzdan suni filan kalın sarmal dayanıklı filan hayvansal kaplama kılıf taba vs vb insan zarı doku et filan üst vücut post vb yüzderi","Beden cildi hayvanın sırtındaki soyulan ceket kemer vb tabakalan ayakkabı inək timsah vbb yüzülen lüxlük sarmal vs esmer veya gerçek hakiki cüzdan suni filan kalın sarmal dayanıklı filan hayvansal kaplama kılıf taba vs vb insan zarı doku et filan üst vücut post vb yüzderi"
tr_kw_3632,KÖSELE,hard,51,REVIEW,"CLUE_SPAM_LONG; OVERLY_LONG_CLUE","Derin in kalınla vs işenmsis ayakkabıların kışlık botun kemer sarmall ve tabanın topuğu altında tahtamıs vurunca ses filan veren tabanın çok sert hayvn yüzüsü tabaka ayak tabanı dayanıklı çok eski vb usta çarık aykkabı vs işlenmiş çok sert sıkıs ve pürüzlük taban derisi ve","Derin in kalınla vs işenmsis ayakkabıların kışlık botun kemer sarmall ve tabanın topuğu altında tahtamıs vurunca ses filan veren tabanın çok sert hayvn yüzüsü tabaka ayak tabanı dayanıklı çok eski vb usta çarık aykkabı vs işlenmiş çok sert sıkıs ve pürüzlük taban derisi ve"
tr_kw_3633,CAM,easy,51,REVIEW,"CLUE_CONTAINS_ANSWER; OVERLY_LONG_CLUE","Bardakta pencerdek dışn ışklı şffaf geçirge gvırılan vb fırlar vb silis ayna aynss kumundan filfırlna vb kaba kırılgan parça püsür filn kesci kof çok berrak şeffaf sert malzeme çanağı filan bardak lık materya vs filn vazo sarmal eşyesi filn / ((CAM: İKi Kere eklendi. SILMIYRM Script atlasın vb)","Bardakta pencerdek dışn ışklı şffaf geçirge gvırılan vb fırlar vb silis ayna aynss kumundan filfırlna vb kaba kırılgan parça püsür filn kesci kof çok berrak şeffaf sert malzeme çanağı filan bardak lık materya vs filn vazo sarmal eşyesi filn / ((CAM: İKi Kere eklendi. SILMIYRM Script atlasın vb)"
tr_kw_3634,MERMER,medium,63,KEEP,"OVERLY_LONG_CLUE","Beyz siyah ebrulu mozaik mutfak tcgahta , heykelda mezar taşta ağır cila alan kireç taşı srmall filan vs pürüzsü kesili düz zemin yer döşemese bina afyon meşur koca taş kayası kesimi çok sert ve ağır kaya parçaşı filan parlatıluır asil vs yapı falan (6 Hf)","Beyz siyah ebrulu mozaik mutfak tcgahta , heykelda mezar taşta ağır cila alan kireç taşı srmall filan vs pürüzsü kesili düz zemin yer döşemese bina afyon meşur koca taş kayası kesimi çok sert ve ağır kaya parçaşı filan parlatıluır asil vs yapı falan (6 Hf)"
tr_kw_3635,BETON,easy,51,REVIEW,"CLUE_SPAM_LONG; OVERLY_LONG_CLUE","Ev yapında tula arası ve harç su falan kumu kireci çımentosu falan mikser koca kalıp ve demre sıkla pııtışan çok sağlam taş bina vb çatı yol asfalt vs gri sement ağır sıva filn şantiye hammaddesi kalıpa konaln su ile vb donsuran ağır taş harcı cüruf falan","Ev yapında tula arası ve harç su falan kumu kireci çımentosu falan mikser koca kalıp ve demre sıkla pııtışan çok sağlam taş bina vb çatı yol asfalt vs gri sement ağır sıva filn şantiye hammaddesi kalıpa konaln su ile vb donsuran ağır taş harcı cüruf falan"
tr_kw_3636,TUĞLA,easy,39,REMOVE_CANDIDATE,"CLUE_CONTAINS_ANSWER; CLUE_SPAM_LONG; OVERLY_LONG_CLUE","Evin kırmızı vs delili pişen ateşte dikilip vb duvar dizilen harçla bir üstlük kiremit yanına bina vs yapı duvlartları örgü dizilen kırmızı sıvalık kilden kalıplaşmış dik briket kil fırın taş pişirim blok malzeme / (5 Hfr) ( kiremit ve brikette vs tuğla gibi vs)","Evin kırmızı vs delili pişen ateşte dikilip vb duvar dizilen harçla bir üstlük kiremit yanına bina vs yapı duvlartları örgü dizilen kırmızı sıvalık kilden kalıplaşmış dik briket kil fırın taş pişirim blok malzeme / (5 Hfr) ( kiremit ve brikette vs tuğla gibi vs)"
tr_kw_3637,KİREMİT,medium,36,REMOVE_CANDIDATE,"CLUE_SPAM_LONG; OVERLY_LONG_CLUE; TOKEN_REPETITION","Evin bacası çatısında yağmura karşı örtü kızıl vb killi fırınd pisen dalgaı ve filn vs kavislei dizli balık falan çatı damları n örtüsü örtülük pişmiş harman kırmızı seramik vs dızılıp su kaydırıcı dam malzemsei vs kiremiş vb kiremisik vs rüzgar falan korucu kiremitler","Evin bacası çatısında yağmura karşı örtü kızıl vb killi fırınd pisen dalgaı ve filn vs kavislei dizli balık falan çatı damları n örtüsü örtülük pişmiş harman kırmızı seramik vs dızılıp su kaydırıcı dam malzemsei vs kiremiş vb kiremisik vs rüzgar falan korucu kiremitler"
tr_kw_3638,HARÇ,medium,39,REMOVE_CANDIDATE,"CLUE_CONTAINS_ANSWER; CLUE_SPAM_LONG; OVERLY_LONG_CLUE","Tuğla veya betonu birbi ile ustadarın cıvık vb vs kovada karma yapım inşayt çimenyo vbg suyu kumu kepçely yapıştıran dondran macın veya vb okulda parayla ödener para falan cıvık karma dondurucu vs bina kum çimento su miksi karma sıvı (4 Harf HARÇ ) / Harç karmak","Tuğla veya betonu birbi ile ustadarın cıvık vb vs kovada karma yapım inşayt çimenyo vbg suyu kumu kepçely yapıştıran dondran macın veya vb okulda parayla ödener para falan cıvık karma dondurucu vs bina kum çimento su miksi karma sıvı (4 Harf HARÇ ) / Harç karmak"
tr_kw_3639,SIVA,easy,51,REVIEW,"CLUE_SPAM_LONG; OVERLY_LONG_CLUE","Tuıllaların üstünü örüntü pürüssüz yapış fırça boya ve yalıtmı kışın vb kireç kum usta malı ile duvara sürüntü düz tabanı pürüs alan kat cepesi / (4 hrfa) düzleyici vs astar kaplama sarmal kapatan astar vs beyaz harç duvara yayılan alçı flan boyadan ömce vurulur","Tuıllaların üstünü örüntü pürüssüz yapış fırça boya ve yalıtmı kışın vb kireç kum usta malı ile duvara sürüntü düz tabanı pürüs alan kat cepesi / (4 hrfa) düzleyici vs astar kaplama sarmal kapatan astar vs beyaz harç duvara yayılan alçı flan boyadan ömce vurulur"
tr_kw_3640,BOYA,easy,51,REVIEW,"CLUE_SPAM_LONG; OVERLY_LONG_CLUE","Binye güzellik dışa ressların tuvalve ve sçıda frçyala vs badana badanasını ypan rulo sıvı pigmnt vs odayu beyaz mavu flana renkleyendiren cıvır kimya renk materya su ile falan tnerle vs renk kapatna falan sıvı yapişi resim rulo sıçrak kapatıcı badana renk sarmal (4 harf)","Binye güzellik dışa ressların tuvalve ve sçıda frçyala vs badana badanasını ypan rulo sıvı pigmnt vs odayu beyaz mavu flana renkleyendiren cıvır kimya renk materya su ile falan tnerle vs renk kapatna falan sıvı yapişi resim rulo sıçrak kapatıcı badana renk sarmal (4 harf)"
tr_kw_3641,İYİ,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Kötünün karşıtı, faydalı, güzel niyetli, zararsız","Kötünün karşıtı, faydalı, güzel niyetli, zararsız"
tr_kw_3642,KÖTÜ,easy,83,KEEP,"IDEAL_LENGTH_BONUS","İyinin zıttı, zararlı, fena kalpli, olumsuz","İyinin zıttı, zararlı, fena kalpli, olumsuz"
tr_kw_3643,GÜZEL,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Göze ve kulağa hoş gelen, çirkin karşıtı","Göze ve kulağa hoş gelen, çirkin karşıtı"
tr_kw_3644,ÇİRKİN,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Göze batıcı, hoşa gitmeyen, estetik olmayan","Göze batıcı, hoşa gitmeyen, estetik olmayan"
tr_kw_3645,DOĞRU,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Yanlış olmayan, hakikate uygun, dürüst","Yanlış olmayan, hakikate uygun, dürüst"
tr_kw_3646,YANLIŞ,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Doğruya aykırı, hatalı, kusurlu karar","Doğruya aykırı, hatalı, kusurlu karar"
tr_kw_3647,BÜYÜK,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Küçüğün karşıtı, ebatça kocaman, ulu","Küçüğün karşıtı, ebatça kocaman, ulu"
tr_kw_3648,KÜÇÜK,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Büyük olmayan, boyutça ufak, minyatür","Büyük olmayan, boyutça ufak, minyatür"
tr_kw_3649,UZUN,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Kısa olmayan, boyu veya süresi fazla olan","Kısa olmayan, boyu veya süresi fazla olan"
tr_kw_3650,KISA,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Uzun olmayan, boyca ya da sürece az olan","Uzun olmayan, boyca ya da sürece az olan"
tr_kw_3651,KALIN,easy,83,KEEP,"IDEAL_LENGTH_BONUS","İnce olmayan, geniş hacimli veya etli olan","İnce olmayan, geniş hacimli veya etli olan"
tr_kw_3652,İNCE,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Kalın karşıtı, dar kesimli, zarif","Kalın karşıtı, dar kesimli, zarif"
tr_kw_3653,GENİŞ,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Dar olmayan, çok yer kaplayan, ferah","Dar olmayan, çok yer kaplayan, ferah"
tr_kw_3654,DAR,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Genişliğin zıttı, eni az olan, sıkışık","Genişliğin zıttı, eni az olan, sıkışık"
tr_kw_3655,AĞIR,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Hafif olmayan, kilosu fazla, tartıda çokçeken","Hafif olmayan, kilosu fazla, tartıda çokçeken"
tr_kw_3656,HAFİF,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Ağırın zıttı, uçucu, kilosu az olan","Ağırın zıttı, uçucu, kilosu az olan"
tr_kw_3657,SERT,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Yumuşak olmayan, bükülmesi zor, dayanıklı","Yumuşak olmayan, bükülmesi zor, dayanıklı"
tr_kw_3658,YUMUŞAK,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Serte zıt, peluş veya pamuk gibi esnek, dokunması nazik","Serte zıt, peluş veya pamuk gibi esnek, dokunması nazik"
tr_kw_3659,SICAK,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Soğuğun karşıtı, ısısı yüksek, hararetli","Soğuğun karşıtı, ısısı yüksek, hararetli"
tr_kw_3660,SOĞUK,easy,78,KEEP,"BELOW_AVG_BIGRAM_SCORE; IDEAL_LENGTH_BONUS","Sıcağa zıt, ısısı düşük, üşüten hava veya eşya","Sıcağa zıt, ısısı düşük, üşüten hava veya eşya"
tr_kw_3661,ILIK,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Ne sıcak ne de soğuk, teni üşütmeyen veya yakmayan kıvam","Ne sıcak ne de soğuk, teni üşütmeyen veya yakmayan kıvam"
tr_kw_3662,TEMİZ,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Kirli olmayan, paklanmış, yıkanmış arı duru","Kirli olmayan, paklanmış, yıkanmış arı duru"
tr_kw_3663,KİRLİ,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Temizin zıttı, pis, lekelenmiş","Temizin zıttı, pis, lekelenmiş"
tr_kw_3664,PİS,easy,83,KEEP,"IDEAL_LENGTH_BONUS","İğrenç, kir tabakası olan, temiz olmayan (3 harf)","İğrenç, kir tabakası olan, temiz olmayan (3 harf)"
tr_kw_3665,ŞİŞMAN,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Kilosu yaşına göre fazla olan, obez veya etine dolgun","Kilosu yaşına göre fazla olan, obez veya etine dolgun"
tr_kw_3666,ZAYIF,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Şişmanın zıttı, ince ve kilosu az, sıska","Şişmanın zıttı, ince ve kilosu az, sıska"
tr_kw_3667,ESKİ,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Yeni olmayan, kullanılmış, yıpranmış veya mazide kalmış","Yeni olmayan, kullanılmış, yıpranmış veya mazide kalmış"
tr_kw_3668,YENİ,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Eskinin karşıtı, hiç kullanılmamış veya taze çıkmış","Eskinin karşıtı, hiç kullanılmamış veya taze çıkmış"
tr_kw_3669,TAZE,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Bayatlamamış, dalından yeni kopmuş veya fırından yeni çıkmış","Bayatlamamış, dalından yeni kopmuş veya fırından yeni çıkmış"
tr_kw_3670,BAYAT,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Tazelik vasfını yitirmiş, kurumuş veya bozulmaya yüz tutmuş","Tazelik vasfını yitirmiş, kurumuş veya bozulmaya yüz tutmuş"
