id,answer,clue_original,cleaned_clue,rewritten_clue,quality_score,decision,reasons,clue_word_count,answer_length,contains_meta,contains_answer_leak,profanity_hit,ambiguity_hit
"tr_kw_2115","SANİYE","Bir dakikanın altmışta biri olan zaman süresi","Bir dakikanın altmışta biri olan zaman süresi","",100,"ACCEPT","+5 ideal length bonus",7,6,false,false,false,false
"tr_kw_2116","SALİSE","Saniyenin yüzde biri büyüklüğündeki küçük zaman birimi","Saniyenin yüzde biri büyüklüğündeki küçük zaman birimi","",100,"ACCEPT","+5 ideal length bonus",7,6,false,false,false,false
"tr_kw_2117","RENK","Işığın cisimlere çarptıktan sonra yansıyarak gözümüzde bıraktığı etki","Işığın cisimlere çarptıktan sonra yansıyarak gözümüzde bıraktığı etki","",100,"ACCEPT","",8,4,false,false,false,false
"tr_kw_2118","BEYAZ","Kardan da ak renk","Kardan da ak renk","",100,"ACCEPT","",4,5,false,false,false,false
"tr_kw_2119","SİYAH","En koyu renk, kara","En koyu renk, kara","",100,"ACCEPT","",4,5,false,false,false,false
"tr_kw_2120","KIRMIZI","Kanın rengi, al","Kanın rengi, al","",100,"ACCEPT","",3,7,false,false,false,false
"tr_kw_2121","MAVİ","Havanın ve denizin rengi","Havanın ve denizin rengi","",100,"ACCEPT","+5 ideal length bonus",4,4,false,false,false,false
"tr_kw_2122","SARI","Güneşin ve altının rengi","Güneşin ve altının rengi","",100,"ACCEPT","+5 ideal length bonus",4,4,false,false,false,false
"tr_kw_2123","YEŞİL","Baharın ve taze yaprakların rengi","Baharın ve taze yaprakların rengi","",100,"ACCEPT","+5 ideal length bonus",5,5,false,false,false,false
"tr_kw_2124","TURUNCU","Portakal rengi","Portakal rengi","Portakal rengi",75,"FIX","Clue too short (2 words, need ≥3)",2,7,false,false,false,false
"tr_kw_2125","PEMBE","Kırmızı ile beyazın karışımından oluşan renk","Kırmızı ile beyazın karışımından oluşan renk","",100,"ACCEPT","+5 ideal length bonus",6,5,false,false,false,false
"tr_kw_2126","MOR","Kırmızı ile mavinin karışımından oluşan koyu renk","Kırmızı ile mavinin karışımından oluşan koyu renk","",100,"ACCEPT","+5 ideal length bonus",7,3,false,false,false,false
"tr_kw_2127","KAHVE","Kahverengi kısa söylenişi","Kahverengi kısa söylenişi","Kahverengi kısa söylenişi",65,"FIX","Clue contains the answer directly; +5 ideal length bonus",3,5,false,true,false,false
"tr_kw_2128","GRİ","Siyah ve beyazın karışımından oluşan kül rengi","Siyah ve beyazın karışımından oluşan kül rengi","",100,"ACCEPT","+5 ideal length bonus",7,3,false,false,false,false
"tr_kw_2129","LACİVERT","Çok koyu mavi","Çok koyu mavi","",100,"ACCEPT","",3,8,false,false,false,false
"tr_kw_2130","BORDO","Koyu kırmızı","Koyu kırmızı","Koyu kırmızı",75,"FIX","Clue too short (2 words, need ≥3)",2,5,false,false,false,false
"tr_kw_2131","EFLATUN","Açık mor renk","Açık mor renk","",100,"ACCEPT","",3,7,false,false,false,false
"tr_kw_2132","TURKUAZ","Maviye çalan yeşilimsi renk, Türk rengi","Maviye çalan yeşilimsi renk, Türk rengi","",100,"ACCEPT","+5 ideal length bonus",6,7,false,false,false,false
"tr_kw_2133","ÇİZGİ","Kısa ya da uzun ince düzlük","Kısa ya da uzun ince düzlük","",100,"ACCEPT","+5 ideal length bonus",6,5,false,false,false,false
"tr_kw_2134","NOKTA","Yazıda cümlenin sonuna konulan pıtrak işaret","Yazıda cümlenin sonuna konulan pıtrak işaret","",100,"ACCEPT","+5 ideal length bonus",6,5,false,false,false,false
"tr_kw_2135","YUVARLAK","Top biçiminde, köşesi olmayan şekil","Top biçiminde, köşesi olmayan şekil","",100,"ACCEPT","+5 ideal length bonus",5,8,false,false,false,false
"tr_kw_2136","KARE","Dört kenarı birbirine eşit dik açılı dörtgen","Dört kenarı birbirine eşit dik açılı dörtgen","",100,"ACCEPT","+5 ideal length bonus",7,4,false,false,false,false
"tr_kw_2137","ÜÇGEN","Üç köşesi ve üç kenarı olan şekil","Üç köşesi ve üç kenarı olan şekil","",100,"ACCEPT","+5 ideal length bonus",7,5,false,false,false,false
"tr_kw_2138","DİKDÖRTGEN","Açıları dik ama iki kenarı kısa iki kenarı uzun şekil","Açıları dik ama iki kenarı kısa iki kenarı uzun şekil","",100,"ACCEPT","+5 ideal length bonus",10,10,false,false,false,false
"tr_kw_2139","YAMUK","Sadece iki kenarı paralel olan dörtgen","Sadece iki kenarı paralel olan dörtgen","",100,"ACCEPT","+5 ideal length bonus",6,5,false,false,false,false
"tr_kw_2140","KÜP","Altı yüzü de kare olan geometrik cisim","Altı yüzü de kare olan geometrik cisim","",100,"ACCEPT","+5 ideal length bonus",7,3,false,false,false,false
"tr_kw_2141","SİLİNDİR","Uzun yuvarlak boru biçimli cisim","Uzun yuvarlak boru biçimli cisim","",100,"ACCEPT","+5 ideal length bonus",5,8,false,false,false,false
"tr_kw_2142","KÜRE","Dünya modeline veya yüzeyi yuvarlak cisme verilen şekil adı","Dünya modeline veya yüzeyi yuvarlak cisme verilen şekil adı","",100,"ACCEPT","+5 ideal length bonus",9,4,false,false,false,false
"tr_kw_2143","KABARTMA","Bir zemin üzerinde yükseltilerek oluşturulan şekil","Bir zemin üzerinde yükseltilerek oluşturulan şekil","",100,"ACCEPT","+5 ideal length bonus",6,8,false,false,false,false
"tr_kw_2144","HAYVAN","Bitki ve insan dışındaki canlıların genel adı","Bitki ve insan dışındaki canlıların genel adı","",100,"ACCEPT","+5 ideal length bonus",7,6,false,false,false,false
"tr_kw_2145","BİTKİ","Toprağa bağlı organik canlı türlerinin bütünü","Toprağa bağlı organik canlı türlerinin bütünü","",100,"ACCEPT","+5 ideal length bonus",6,5,false,false,false,false
"tr_kw_2146","OKUL","Eğitim ve öğretim verilen kurum","Eğitim ve öğretim verilen kurum","",100,"ACCEPT","+5 ideal length bonus",5,4,false,false,false,false
"tr_kw_2147","DERS","Öğrencilere anlatılan bilgi bütünü","Öğrencilere anlatılan bilgi bütünü","",100,"ACCEPT","+5 ideal length bonus",4,4,false,false,false,false
"tr_kw_2148","SINIF","Okuldaki her bir öğrenci grubunun ders işlediği oda","Okuldaki her bir öğrenci grubunun ders işlediği oda","",100,"ACCEPT","+5 ideal length bonus",8,5,false,false,false,false
"tr_kw_2149","ÖĞRETMEN","Ders anlatan eğitimci, muallim","Ders anlatan eğitimci, muallim","",100,"ACCEPT","+5 ideal length bonus",4,8,false,false,false,false
"tr_kw_2150","ÖĞRENCİ","Okula giden ilim öğrenen kimse, talebe","Okula giden ilim öğrenen kimse, talebe","",100,"ACCEPT","+5 ideal length bonus",6,7,false,false,false,false
"tr_kw_2151","KİTAP","Matbaada basılıp ciltlenmiş sayfalar bütünü","Matbaada basılıp ciltlenmiş sayfalar bütünü","",100,"ACCEPT","+5 ideal length bonus",5,5,false,false,false,false
"tr_kw_2152","DEFTER","Üzerine yazı yazılması için birleştirilmiş boş kağıtlar","Üzerine yazı yazılması için birleştirilmiş boş kağıtlar","",100,"ACCEPT","+5 ideal length bonus",7,6,false,false,false,false
"tr_kw_2153","KALEM","Yazı yazmaya veya resim çizmeye yarayan alet","Yazı yazmaya veya resim çizmeye yarayan alet","",100,"ACCEPT","+5 ideal length bonus",7,5,false,false,false,false
"tr_kw_2154","SİLGİ","Yazıyı silmek için kullanılan kauçuk nesne","Yazıyı silmek için kullanılan kauçuk nesne","",100,"ACCEPT","+5 ideal length bonus",6,5,false,false,false,false
"tr_kw_2155","CETVEL","Doğru çizgiler çizmeye yarayan ölçülü alet","Doğru çizgiler çizmeye yarayan ölçülü alet","",100,"ACCEPT","+5 ideal length bonus",6,6,false,false,false,false
"tr_kw_2156","PERGEL","Daire çizmeye yarayan iki kollu alet","Daire çizmeye yarayan iki kollu alet","",100,"ACCEPT","+5 ideal length bonus",6,6,false,false,false,false
"tr_kw_2157","TEBEŞİR","Kara tahtaya yazı yazmaya yarayan beyaz çubuk","Kara tahtaya yazı yazmaya yarayan beyaz çubuk","",100,"ACCEPT","+5 ideal length bonus",7,7,false,false,false,false
"tr_kw_2158","TAHTA","Ağaç gövdesinden biçilmiş düz parça","Ağaç gövdesinden biçilmiş düz parça","",100,"ACCEPT","+5 ideal length bonus",5,5,false,false,false,false
"tr_kw_2159","KAPI","Bir mekana girip çıkarken açılıp kapanan bölme","Bir mekana girip çıkarken açılıp kapanan bölme","",100,"ACCEPT","+5 ideal length bonus",7,4,false,false,false,false
"tr_kw_2160","PENCERE","Evlerin ışık ve hava alması için bırakılan camlı boşluk","Evlerin ışık ve hava alması için bırakılan camlı boşluk","",100,"ACCEPT","+5 ideal length bonus",9,7,false,false,false,false
"tr_kw_2161","DUVAR","Mekanı oluşturan taş veya tuğla örgüleri","Mekanı oluşturan taş veya tuğla örgüleri","",100,"ACCEPT","+5 ideal length bonus",6,5,false,false,false,false
"tr_kw_2162","TAVAN","Kapalı bir yerin üst kısmı, çatı altı","Kapalı bir yerin üst kısmı, çatı altı","",100,"ACCEPT","+5 ideal length bonus",7,5,false,false,false,false
"tr_kw_2163","TABAN","Ayak altı, bir yerin yerküresi","Ayak altı, bir yerin yerküresi","",100,"ACCEPT","+5 ideal length bonus",5,5,false,false,false,false
"tr_kw_2164","ÇATI","Binaların yağıştan korunmak için yapılan en üst kısmı","Binaların yağıştan korunmak için yapılan en üst kısmı","",100,"ACCEPT","+5 ideal length bonus",8,4,false,false,false,false
"tr_kw_2165","MERDİVEN","İki kat arasında inip çıkmaya yarayan basamaklar dizisi","İki kat arasında inip çıkmaya yarayan basamaklar dizisi","",100,"ACCEPT","+5 ideal length bonus",8,8,false,false,false,false
"tr_kw_2166","ASANSÖR","Katlar arasında elektrikle inip çıkan kabin","Katlar arasında elektrikle inip çıkan kabin","",100,"ACCEPT","+5 ideal length bonus",6,7,false,false,false,false
"tr_kw_2167","BALKON","Binanın dışarı taşmış üstü açık korkuluklu kısmı","Binanın dışarı taşmış üstü açık korkuluklu kısmı","",100,"ACCEPT","+5 ideal length bonus",7,6,false,false,false,false
"tr_kw_2168","MUTFAK","Yemek pişirilen oda","Yemek pişirilen oda","",100,"ACCEPT","",3,6,false,false,false,false
"tr_kw_2169","BANYO","Yıkanmak için tesisatı olan oda","Yıkanmak için tesisatı olan oda","",100,"ACCEPT","+5 ideal length bonus",5,5,false,false,false,false
"tr_kw_2170","TUVALET","Hela, lavabo","Hela, lavabo","Hela, lavabo",75,"FIX","Clue too short (2 words, need ≥3)",2,7,false,false,false,false
"tr_kw_2171","SALON","Evin misafir ağırlanan en geniş odası","Evin misafir ağırlanan en geniş odası","",100,"ACCEPT","+5 ideal length bonus",6,5,false,false,false,false
"tr_kw_2172","KORİDOR","Odalara geçiş sağlayan dar ve uzun geçit","Odalara geçiş sağlayan dar ve uzun geçit","",100,"ACCEPT","+5 ideal length bonus",7,7,false,false,false,false
"tr_kw_2173","GARAJ","Arabaların park edildiği kapalı yer","Arabaların park edildiği kapalı yer","",100,"ACCEPT","+5 ideal length bonus",5,5,false,false,false,false
"tr_kw_2174","BAHÇE","Evin bitki dikili geniş dış avlusu","Evin bitki dikili geniş dış avlusu","",100,"ACCEPT","+5 ideal length bonus",6,5,false,false,false,false
"tr_kw_2175","HAVUZ","İçinde yüzmek veya süs için su biriktirilen çukur","İçinde yüzmek veya süs için su biriktirilen çukur","",100,"ACCEPT","+5 ideal length bonus",8,5,false,false,false,false
"tr_kw_2176","ARABA","Tekerlekli kara taşıtı","Tekerlekli kara taşıtı","",100,"ACCEPT","+5 ideal length bonus",3,5,false,false,false,false
"tr_kw_2177","OTOBÜS","Toplu taşımada kullanılan uzun ve çok koltuklu taşıt","Toplu taşımada kullanılan uzun ve çok koltuklu taşıt","",100,"ACCEPT","+5 ideal length bonus",8,6,false,false,false,false
"tr_kw_2178","MİNİBÜS","Otobüs ile otomobil arası dolmuş türü taşıt","Otobüs ile otomobil arası dolmuş türü taşıt","",100,"ACCEPT","+5 ideal length bonus",7,7,false,false,false,false
"tr_kw_2179","KAMYON","Ağır yük taşıyan motorlu büyük araç","Ağır yük taşıyan motorlu büyük araç","",100,"ACCEPT","+5 ideal length bonus",6,6,false,false,false,false
"tr_kw_2180","TIR","Çok büyük ve uzun yük aracı","Çok büyük ve uzun yük aracı","",100,"ACCEPT","+5 ideal length bonus",6,3,false,false,false,false
"tr_kw_2181","TREN","Demiryolunda birbirine ekli vagonlardan oluşan taşıt","Demiryolunda birbirine ekli vagonlardan oluşan taşıt","",100,"ACCEPT","+5 ideal length bonus",6,4,false,false,false,false
"tr_kw_2182","TRAMVAY","Şehir içi yollara döşenmiş raylarda giden elektrikli taşıt","Şehir içi yollara döşenmiş raylarda giden elektrikli taşıt","",100,"ACCEPT","+5 ideal length bonus",8,7,false,false,false,false
"tr_kw_2183","METRO","Şehir içi ulaşımı sağlayan yeraltı treni","Şehir içi ulaşımı sağlayan yeraltı treni","",100,"ACCEPT","+5 ideal length bonus",6,5,false,false,false,false
"tr_kw_2184","GEMİ","Denizlerde insan ve yük taşıyan çok büyük araç","Denizlerde insan ve yük taşıyan çok büyük araç","",100,"ACCEPT","+5 ideal length bonus",8,4,false,false,false,false
"tr_kw_2185","VAPUR","Şehir hatları ile kısa mesafe çalışan büyük deniz taşıtı","Şehir hatları ile kısa mesafe çalışan büyük deniz taşıtı","",100,"ACCEPT","+5 ideal length bonus",9,5,false,false,false,false
"tr_kw_2186","YELKENLİ","Rüzgar gücüyle giden deniz taşıtı","Rüzgar gücüyle giden deniz taşıtı","",100,"ACCEPT","+5 ideal length bonus",5,8,false,false,false,false
"tr_kw_2187","KAYIK","Kürek çekilerek ilerleyen küçük tekne","Kürek çekilerek ilerleyen küçük tekne","",100,"ACCEPT","+5 ideal length bonus",5,5,false,false,false,false
"tr_kw_2188","SANDAL","Kısa mesafeli kıyı balıkçı teknesi","Kısa mesafeli kıyı balıkçı teknesi","",100,"ACCEPT","+5 ideal length bonus",5,6,false,false,false,false
"tr_kw_2189","DENİZALTI","Suyun altında gidebilen savaş gemisi","Suyun altında gidebilen savaş gemisi","",100,"ACCEPT","+5 ideal length bonus",5,9,false,false,false,false
"tr_kw_2190","UÇAK","Gökyüzünde havalanıp yolcu taşıyan kanatlı araç","Gökyüzünde havalanıp yolcu taşıyan kanatlı araç","",100,"ACCEPT","+5 ideal length bonus",6,4,false,false,false,false
"tr_kw_2191","HELİKOPTER","Tepe pervanesiyle havalanan ve inen hava taşıtı","Tepe pervanesiyle havalanan ve inen hava taşıtı","",100,"ACCEPT","+5 ideal length bonus",7,10,false,false,false,false
"tr_kw_2192","BALON","İçine gaz basılarak şişirilen lastik oyuncak veya uçan araç","İçine gaz basılarak şişirilen lastik oyuncak veya uçan araç","",100,"ACCEPT","+5 ideal length bonus",9,5,false,false,false,false
"tr_kw_2193","ROKET","Uzaya fırlatılan ateşli dev füze","Uzaya fırlatılan ateşli dev füze","",100,"ACCEPT","+5 ideal length bonus",5,5,false,false,false,false
"tr_kw_2194","BİSİKLET","İki tekerlekli, pedalla giden motorsoz araç","İki tekerlekli, pedalla giden motorsoz araç","",100,"ACCEPT","+5 ideal length bonus",6,8,false,false,false,false
"tr_kw_2195","MOTOSİKLET","İki tekerlekli ve motorlu küçük araç","İki tekerlekli ve motorlu küçük araç","",100,"ACCEPT","+5 ideal length bonus",6,10,false,false,false,false
"tr_kw_2196","TAKSİ","Ücreti karşılığı kişiye özel çalışan sarı ulaşım aracı","Ücreti karşılığı kişiye özel çalışan sarı ulaşım aracı","",100,"ACCEPT","+5 ideal length bonus",8,5,false,false,false,false
"tr_kw_2197","DURAK","Toplu taşıma araçlarının yolcu aldığı ve indirdiği yer","Toplu taşıma araçlarının yolcu aldığı ve indirdiği yer","",100,"ACCEPT","+5 ideal length bonus",8,5,false,false,false,false
"tr_kw_2198","İSTASYON","Trenlerin durduğu ve kalktığı yer, gar","Trenlerin durduğu ve kalktığı yer, gar","",100,"ACCEPT","+5 ideal length bonus",6,8,false,false,false,false
"tr_kw_2199","HAVALİMANI","Uçakların kalktığı tescilli alan, havaalanı","Uçakların kalktığı tescilli alan, havaalanı","",100,"ACCEPT","+5 ideal length bonus",5,10,false,false,false,false
"tr_kw_2200","LİMAN","Gemilerin yanaştığı ve yüklendiği kıyı","Gemilerin yanaştığı ve yüklendiği kıyı","",100,"ACCEPT","+5 ideal length bonus",5,5,false,false,false,false
"tr_kw_2201","BİLET","Yolculuk, sinema vb. için alınan giriş kağıdı","Yolculuk, sinema vb. için alınan giriş kağıdı","",100,"ACCEPT","+5 ideal length bonus",7,5,false,false,false,false
"tr_kw_2202","YOLCU","Giden, gelen veya seyahat eden kişi","Giden, gelen veya seyahat eden kişi","",100,"ACCEPT","+5 ideal length bonus",6,5,false,false,false,false
"tr_kw_2203","ŞOFÖR","Aracı süren sürücü kişi","Aracı süren sürücü kişi","",100,"ACCEPT","+5 ideal length bonus",4,5,false,false,false,false
"tr_kw_2204","PİLOT","Uçak veya helikopteri uçuran sürücü kişi","Uçak veya helikopteri uçuran sürücü kişi","",100,"ACCEPT","+5 ideal length bonus",6,5,false,false,false,false
"tr_kw_2205","KAPTAN","Gemiyi veya takımı yöneten kişi","Gemiyi veya takımı yöneten kişi","",100,"ACCEPT","+5 ideal length bonus",5,6,false,false,false,false
"tr_kw_2206","MAKİNİST","Tren sürüsüne verilen isim","Tren sürüsüne verilen isim","",100,"ACCEPT","+5 ideal length bonus",4,8,false,false,false,false
"tr_kw_2207","VATMAN","Tramvay süren görevli","Tramvay süren görevli","",100,"ACCEPT","+5 ideal length bonus",3,6,false,false,false,false
"tr_kw_2208","DOKTOR","Hastaları muayene eden tabip","Hastaları muayene eden tabip","",100,"ACCEPT","+5 ideal length bonus",4,6,false,false,false,false
"tr_kw_2209","HEMŞİRE","Hastalarla ilgilenen hastane görevlisi","Hastalarla ilgilenen hastane görevlisi","",100,"ACCEPT","+5 ideal length bonus",4,7,false,false,false,false
"tr_kw_2210","POLİS","Şehir içi asayişi sağlayan güvenlik görevlisi","Şehir içi asayişi sağlayan güvenlik görevlisi","",100,"ACCEPT","+5 ideal length bonus",6,5,false,false,false,false
"tr_kw_2211","ASKER","Orduya mensup vatan koruyucusu er","Orduya mensup vatan koruyucusu er","",100,"ACCEPT","+5 ideal length bonus",5,5,false,false,false,false
"tr_kw_2212","ASTSUBAY","Subaydan kıdemsiz rütbeli asker","Subaydan kıdemsiz rütbeli asker","",100,"ACCEPT","+5 ideal length bonus",4,8,false,false,false,false
"tr_kw_2213","SUBAY","Silahlı kuvvetlerde teğmenden orgenerale kadar rütbeliler","Silahlı kuvvetlerde teğmenden orgenerale kadar rütbeliler","",100,"ACCEPT","+5 ideal length bonus",6,5,false,false,false,false
"tr_kw_2214","MÜHENDİS","Yapı, alet veya sistemi tasarlayıp oluşturan mütehassıs","Yapı, alet veya sistemi tasarlayıp oluşturan mütehassıs","",100,"ACCEPT","+5 ideal length bonus",7,8,false,false,false,false
"tr_kw_2215","MİMAR","Binaların planını ve projelerini çizen kişi","Binaların planını ve projelerini çizen kişi","",100,"ACCEPT","+5 ideal length bonus",6,5,false,false,false,false
"tr_kw_2216","AVUKAT","Mahkemede hak savunan hukuk temsilcisi","Mahkemede hak savunan hukuk temsilcisi","",100,"ACCEPT","+5 ideal length bonus",5,6,false,false,false,false
